trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,base_per_diem,is_five_day,tier1_miles,tier2_miles,log_miles,log_receipts,length_long,length_medium,length_short
5,716.0,1316.6,1686.98,143.2,263.32,500,1,100.0,616.0,6.57507584059962,7.183567178863431,False,True,False
12,18.0,2461.37,1556.78,1.5,205.11416666666665,1200,0,18.0,0.0,2.9444389791664403,7.808879579774531,True,False,False
3,560.0,1664.15,1419.48,186.66666666666666,554.7166666666667,300,0,100.0,460.0,6.329720905522696,7.417670488446766,False,False,True
3,504.0,63.39,568.17,168.0,21.13,300,0,100.0,404.0,6.22455842927536,4.164958341550092,False,False,True
5,1126.0,664.9,1336.74,225.2,132.98,500,1,100.0,1026.0,7.027314514039777,6.501139509116577,False,True,False
1,1092.0,390.55,589.11,1092.0,390.55,100,0,100.0,992.0,6.996681488176539,5.9701132211969465,False,False,True
11,273.0,502.37,862.61,24.818181818181817,45.67,1100,0,100.0,173.0,5.6131281063880705,6.221325486169716,True,False,False
4,6.0,458.7,459.21,1.5,114.675,400,0,6.0,0.0,1.9459101490553132,6.130574102812182,False,True,False
1,620.0,490.45,678.74,620.0,490.45,100,0,100.0,520.0,6.431331081933479,6.197360205012639,False,False,True
5,659.0,2083.15,1645.06,131.8,416.63,500,1,100.0,559.0,6.492239835020471,7.64211637725041,False,True,False
12,353.0,2150.17,1765.67,29.416666666666668,179.18083333333334,1200,0,100.0,253.0,5.869296913133774,7.67376715915269,True,False,False
13,618.0,1982.27,2000.39,47.53846153846154,152.4823076923077,1300,0,100.0,518.0,6.428105272684596,7.592502276588594,True,False,False
2,1158.0,2355.92,1528.91,579.0,1177.96,200,0,100.0,1058.0,7.055312843339752,7.7651109609091105,False,False,True
3,512.0,1251.6,1360.76,170.66666666666666,417.2,300,0,100.0,412.0,6.240275845170769,7.132976670091312,False,False,True
5,840.0,941.55,1676.48,168.0,188.31,500,1,100.0,740.0,6.734591659972948,6.848588968312921,False,True,False
7,1086.0,2319.81,1858.36,155.14285714285714,331.40142857142854,700,0,100.0,986.0,6.99117688712121,7.749671541656925,True,False,False
13,1152.0,864.45,1797.14,88.61538461538461,66.49615384615385,1300,0,100.0,1052.0,7.050122520269059,6.763249602872408,True,False,False
4,840.0,1375.42,1580.95,210.0,343.855,400,0,100.0,740.0,6.734591659972948,7.2272412044774486,False,True,False
4,724.0,89.99,667.98,181.0,22.4975,400,0,100.0,624.0,6.586171654854675,4.5107496103686,False,True,False
3,327.0,2141.92,1438.41,109.0,713.9733333333334,300,0,100.0,227.0,5.793013608384144,7.669924663932154,False,False,True
13,1055.0,2005.84,1997.52,81.15384615384616,154.29538461538462,1300,0,100.0,955.0,6.962243464266207,7.6043166246418705,True,False,False
1,931.0,327.97,609.73,931.0,327.97,100,0,100.0,831.0,6.837332814685591,5.795966561197395,False,False,True
10,108.0,2181.67,1632.42,10.8,218.167,1000,0,100.0,8.0,4.6913478822291435,7.688304177005623,True,False,False
13,1204.0,24.47,1344.17,92.61538461538461,1.8823076923076922,1300,0,100.0,1104.0,7.094234845924755,3.2375012889913655,True,False,False
5,517.0,919.25,1288.31,103.4,183.85,500,1,100.0,417.0,6.249975242259483,6.8246453722591305,False,True,False
8,897.0,1536.36,1944.62,112.125,192.045,800,0,100.0,797.0,6.8001700683022,7.337821938624171,True,False,False
12,988.0,2492.79,1753.84,82.33333333333333,207.7325,1200,0,100.0,888.0,6.8966943316227125,7.8215589206097835,True,False,False
1,1041.0,1630.25,1466.95,1041.0,1630.25,100,0,100.0,941.0,6.948897222313312,7.397101871071004,False,False,True
10,454.0,2359.42,1619.0,45.4,235.942,1000,0,100.0,354.0,6.12029741895095,7.766594848287262,True,False,False
5,406.0,1084.16,1399.39,81.2,216.83200000000002,500,1,100.0,306.0,6.008813185442595,6.989482720540389,False,True,False
4,103.0,1790.07,1394.55,25.75,447.5175,400,0,100.0,3.0,4.6443908991413725,7.490568485607381,False,True,False
11,198.0,269.95,695.66,18.0,24.54090909090909,1100,0,100.0,98.0,5.293304824724492,5.601934302012123,True,False,False
4,477.0,18.97,631.5,119.25,4.7425,400,0,100.0,377.0,6.169610732491456,2.994231147427724,False,True,False
11,67.0,2455.53,1572.91,6.090909090909091,223.23000000000002,1100,0,67.0,0.0,4.219507705176107,7.806505064031587,True,False,False
7,789.0,185.73,966.26,112.71428571428571,26.532857142857143,700,0,100.0,689.0,6.672032945461067,5.229663723230988,True,False,False
13,70.0,993.7,1492.02,5.384615384615385,76.43846153846154,1300,0,70.0,0.0,4.2626798770413155,6.902441184158368,True,False,False
12,59.0,858.62,1377.35,4.916666666666667,71.55166666666666,1200,0,59.0,0.0,4.0943445622221,6.756490431133336,True,False,False
3,1027.0,180.0,804.96,342.3333333333333,60.0,300,0,100.0,927.0,6.93537044601511,5.198497031265826,False,False,True
3,275.0,543.74,572.73,91.66666666666667,181.24666666666667,300,0,100.0,175.0,5.62040086571715,6.300308616611721,False,False,True
12,180.0,384.42,873.97,15.0,32.035000000000004,1200,0,100.0,80.0,5.198497031265826,5.954333648769775,True,False,False
3,334.0,2449.89,1472.53,111.33333333333333,816.63,300,0,100.0,234.0,5.814130531825066,7.804206502880028,False,False,True
7,759.0,1694.02,1960.92,108.42857142857143,242.00285714285715,700,0,100.0,659.0,6.633318433280377,7.435449819154968,True,False,False
10,174.0,1991.96,1542.4,17.4,199.196,1000,0,100.0,74.0,5.1647859739235145,7.597376249765524,True,False,False
1,780.0,366.37,516.69,780.0,366.37,100,0,100.0,680.0,6.660575149839686,5.906369514575011,False,False,True
9,934.0,415.5,1208.82,103.77777777777777,46.166666666666664,900,0,100.0,834.0,6.840546529288687,6.031886461606898,True,False,False
8,936.0,556.28,1277.26,117.0,69.535,800,0,100.0,836.0,6.842683282238422,6.323067806617691,True,False,False
1,1002.0,2320.13,1475.4,1002.0,2320.13,100,0,100.0,902.0,6.910750787961936,7.749809415046287,False,False,True
7,83.0,137.84,482.65,11.857142857142858,19.69142857142857,700,0,83.0,0.0,4.430816798843313,4.933322190993586,True,False,False
9,191.0,789.52,1058.5,21.22222222222222,87.72444444444444,900,0,100.0,91.0,5.2574953720277815,6.672690956772233,True,False,False
3,280.0,1090.37,1256.92,93.33333333333333,363.45666666666665,300,0,100.0,180.0,5.638354669333745,6.995189066743773,False,False,True
5,644.0,2383.17,1785.53,128.8,476.634,500,1,100.0,544.0,6.4692503167957724,7.7766063343677265,False,True,False
10,498.0,992.86,1395.03,49.8,99.286,1000,0,100.0,398.0,6.212606095751519,6.901596351666553,True,False,False
4,317.0,1793.28,1518.93,79.25,448.32,400,0,100.0,217.0,5.762051382780177,7.492359106248429,False,True,False
4,1100.0,370.61,860.32,275.0,92.6525,400,0,100.0,1000.0,7.00397413672268,5.917844917234218,False,True,False
4,263.0,2469.06,1503.98,65.75,617.265,400,0,100.0,163.0,5.575949103146316,7.811997720824965,False,True,False
4,932.0,1287.34,1513.28,233.0,321.835,400,0,100.0,832.0,6.838405200847344,7.161109846984267,False,True,False
14,343.0,2013.4,1839.05,24.5,143.81428571428572,1400,0,100.0,243.0,5.840641657373398,7.608076663290083,True,False,False
2,274.0,888.24,917.79,137.0,444.12,200,0,100.0,174.0,5.616771097666572,6.790367165333791,False,False,True
1,759.0,330.29,500.92,759.0,330.29,100,0,100.0,659.0,6.633318433280377,5.8029941247271495,False,False,True
8,204.0,2178.45,1506.38,25.5,272.30625,800,0,100.0,104.0,5.3230099791384085,7.686827830373774,True,False,False
10,396.0,2068.65,1556.68,39.6,206.865,1000,0,100.0,296.0,5.983936280687191,7.635134789837817,True,False,False
6,840.0,870.82,1496.46,140.0,145.13666666666668,600,0,100.0,740.0,6.734591659972948,6.770582980582674,False,True,False
7,756.0,1473.59,1961.96,108.0,210.51285714285714,700,0,100.0,656.0,6.6293632534374485,7.296135264032488,True,False,False
4,1048.0,279.75,780.15,262.0,69.9375,400,0,100.0,948.0,6.955592608396297,5.637464593618552,False,True,False
9,800.0,39.96,1158.68,88.88888888888889,4.44,900,0,100.0,700.0,6.68586094706836,3.7125959807312525,True,False,False
3,240.0,1895.67,1386.33,80.0,631.89,300,0,100.0,140.0,5.484796933490655,7.547854995919967,False,False,True
13,997.0,920.48,2124.16,76.6923076923077,70.80615384615385,1300,0,100.0,897.0,6.905753276311464,6.825981073130452,True,False,False
2,826.0,2163.39,1523.26,413.0,1081.695,200,0,100.0,726.0,6.717804695023691,7.679893845539833,False,False,True
6,194.0,914.25,1168.72,32.333333333333336,152.375,600,0,100.0,94.0,5.272999558563747,6.819197252000346,False,True,False
4,333.0,1934.76,1467.52,83.25,483.69,400,0,100.0,233.0,5.811140992976701,7.5682552932098375,False,True,False
8,1053.0,1864.01,1794.57,131.625,233.00125,800,0,100.0,953.0,6.960347729101308,7.531021693993836,True,False,False
12,466.0,1291.33,1770.37,38.833333333333336,107.61083333333333,1200,0,100.0,366.0,6.1463292576688975,7.16420206968559,True,False,False
8,916.0,2417.62,1755.05,114.5,302.2025,800,0,100.0,816.0,6.821107472256465,7.790952408563657,True,False,False
11,322.0,1251.3,1732.46,29.272727272727273,113.75454545454545,1100,0,100.0,222.0,5.777652323222656,7.132737139569986,True,False,False
13,11.0,1114.96,1555.48,0.8461538461538461,85.76615384615386,1300,0,11.0,0.0,2.4849066497880004,7.017470300004999,True,False,False
7,250.0,364.79,718.71,35.714285714285715,52.112857142857145,700,0,100.0,150.0,5.5254529391317835,5.902059398240283,True,False,False
5,247.0,296.51,594.93,49.4,59.302,500,1,100.0,147.0,5.5134287461649825,5.695447837866143,False,True,False
14,1158.0,2104.61,1899.69,82.71428571428571,150.32928571428573,1400,0,100.0,1058.0,7.055312843339752,7.652360490359842,True,False,False
11,1095.0,1071.83,2159.33,99.54545454545455,97.43909090909091,1100,0,100.0,995.0,6.999422467507961,6.978055295782294,True,False,False
11,1149.0,270.81,1284.51,104.45454545454545,24.61909090909091,1100,0,100.0,1049.0,7.047517221357296,5.605103292798889,True,False,False
9,14.0,1057.38,1372.31,1.5555555555555556,117.48666666666668,900,0,14.0,0.0,2.70805020110221,6.964494716174738,True,False,False
4,184.0,983.77,1202.69,46.0,245.9425,400,0,100.0,84.0,5.220355825078324,6.892408111368056,False,True,False
6,135.0,2488.22,1561.2,22.5,414.7033333333333,600,0,100.0,35.0,4.912654885736052,7.819724687372732,False,True,False
5,717.0,1508.97,1722.49,143.4,301.794,500,1,100.0,617.0,6.576469569048224,7.319845062061939,False,True,False
1,389.0,1964.96,1228.94,389.0,1964.96,100,0,100.0,289.0,5.966146739123692,7.583735954620172,False,False,True
3,1136.0,1296.54,1536.6,378.6666666666667,432.18,300,0,100.0,1036.0,7.036148493750536,7.168225443081233,False,False,True
13,145.0,2202.42,1716.13,11.153846153846153,169.41692307692307,1300,0,100.0,45.0,4.983606621708336,7.697765977745954,True,False,False
1,1122.0,861.5,1081.05,1122.0,861.5,100,0,100.0,1022.0,7.023758954738443,6.759835148905514,False,False,True
14,383.0,97.95,1203.93,27.357142857142858,6.996428571428572,1400,0,100.0,283.0,5.950642552587727,4.594614672048575,True,False,False
1,309.0,1211.37,1110.55,309.0,1211.37,100,0,100.0,209.0,5.736572297479192,7.100332400568694,False,False,True
14,1090.0,2248.68,1905.5,77.85714285714286,160.61999999999998,1400,0,100.0,990.0,6.994849985833071,7.718543262861704,True,False,False
3,278.0,994.9,1167.78,92.66666666666667,331.6333333333333,300,0,100.0,178.0,5.631211781821365,6.9036468509375934,False,False,True
7,1109.0,2397.29,1917.57,158.42857142857142,342.46999999999997,700,0,100.0,1009.0,7.01211529430638,7.782511262387279,True,False,False
12,643.0,2194.16,1758.03,53.583333333333336,182.84666666666666,1200,0,100.0,543.0,6.467698726104354,7.694010215791207,True,False,False
11,176.0,1050.67,1444.13,16.0,95.51545454545455,1100,0,100.0,76.0,5.176149732573829,6.9581346558742885,True,False,False
7,309.0,1021.75,1309.85,44.142857142857146,145.96428571428572,700,0,100.0,209.0,5.736572297479192,6.930250356809508,True,False,False
3,992.0,1897.41,1539.0,330.6666666666667,632.47,300,0,100.0,892.0,6.900730664045173,7.548771972701443,False,False,True
3,175.0,440.19,431.17,58.333333333333336,146.73,300,0,100.0,75.0,5.170483995038151,6.08947562166464,False,False,True
5,895.0,2329.69,1791.96,179.0,465.938,500,1,100.0,795.0,6.79794041297493,7.753919640058795,False,True,False
8,372.0,348.37,950.24,46.5,43.54625,800,0,100.0,272.0,5.921578419643816,5.856131532536831,True,False,False
5,567.0,193.11,718.3,113.4,38.622,500,1,100.0,467.0,6.342121418721152,5.268425008683,False,True,False
8,978.0,710.43,1624.58,122.25,88.80375,800,0,100.0,878.0,6.88653164253051,6.567277028993498,True,False,False
1,1082.0,1809.49,446.94,1082.0,1809.49,100,0,100.0,982.0,6.9874902470009905,7.5013528058543475,False,False,True
11,636.0,2238.97,1699.94,57.81818181818182,203.54272727272726,1100,0,100.0,536.0,6.456769655572163,7.7142177519022574,True,False,False
6,370.0,315.09,946.39,61.666666666666664,52.51499999999999,600,0,100.0,270.0,5.916202062607435,5.75602698316279,False,True,False
8,413.0,222.83,802.95,51.625,27.85375,800,0,100.0,313.0,6.025865973825314,5.4108868351515325,True,False,False
3,399.0,141.39,546.04,133.0,47.129999999999995,300,0,100.0,299.0,5.991464547107982,4.958569771792903,False,False,True
